yearpublished,average
2019,7.100280000000001
2010,6.653980000000001
2003,6.6123199999999995
2015,7.48882
2010,6.42886
2014,6.34566
2014,7.832260000000001
2012,6.7249300000000005
2018,6.8732
2011,6.943039999999999
2002,6.07639
2002,6.612939999999999
2003,6.96028
2014,7.841939999999999
1996,7.096839999999999
2002,6.997210000000001
2008,6.87535
2019,8.09765
2017,7.4815
2015,6.77429
2009,6.716760000000001
2019,7.60894
2002,6.15713
1988,6.4623099999999996
2000,7.55841
2004,6.38287
2019,7.4647
2017,7.34095
2019,7.19804
1996,5.838369999999999
1994,5.717230000000001
2000,6.8117
2018,8.21883
2018,7.1699
2017,6.70269
2019,7.8543899999999995
2012,7.79475
2016,6.854030000000001
2017,7.1401699999999995
2018,8.74275
2017,7.96813
2017,6.47968
2015,7.18763
2019,6.6626
2003,6.267580000000001
2021,7.990639999999999
2017,7.00675
2020,7.714339999999999
2018,6.98538
2018,5.89236
2003,6.48511
2002,6.1844
2019,8.27107
2016,6.7967699999999995
1993,6.0188
2020,7.23884
2018,7.51203
2009,6.87615
2013,7.12113
2018,7.126460000000001
2015,7.44986
2014,7.00405
2008,6.22615
2008,6.72275
2011,5.69573
2014,6.85853
2006,6.18505
2008,6.45477
2018,6.9874600000000004
2019,7.2329
2005,6.97796
2012,6.66683
2019,7.45149
2018,6.68169
2004,6.42617
2016,8.02915
2014,7.200760000000001
1998,6.50093
2014,6.80509
2009,7.037139999999999
2011,6.830089999999999
2003,6.487769999999999
2010,6.26167
2008,6.25022
2013,7.46335
2000,6.605289999999999
2019,7.34505
2020,8.098989999999999
2002,6.4368
2007,6.6742
2015,6.637910000000001
1979,7.212000000000001
2016,7.41702
2015,7.872739999999999
2017,6.48531
2011,7.184360000000001
2011,6.7614
2015,6.954689999999999
2013,6.82194
2014,7.4663699999999995
2020,7.42479
1985,6.7209699999999994
2016,6.8698
2016,6.552169999999999
2011,6.797619999999999
2009,6.8722
1974,7.05496
2013,7.0788199999999994
2019,7.5023800000000005
2013,6.823180000000001
2014,6.614789999999999
2018,7.02539
2020,7.84696
2011,6.97611
2010,5.4919400000000005
2008,6.15792
2018,7.176260000000001
2016,6.82636
2010,6.645560000000001
2010,7.559889999999999
2013,6.9825
2018,7.817360000000001
2017,6.23269
2020,7.34865
2018,7.4569399999999995
2008,6.25367
1991,6.32546
1981,7.084210000000001
2002,6.60157
1972,5.5314
2001,6.500769999999999
2006,7.092339999999999
2016,6.665939999999999
2018,7.39992
2008,6.6311800000000005
1981,7.070310000000001
2001,6.668760000000001
2010,6.91087
2014,6.618060000000001
1983,3.46282
2020,7.918139999999999
2016,7.03682
2016,8.18627
2003,6.557289999999999
2009,6.7925699999999996
2011,6.6761800000000004
2018,7.684830000000001
2006,6.01844
2008,6.91115
1998,6.6931899999999995
2018,7.189710000000001
2008,7.081
2018,7.350339999999999
2008,6.999560000000001
2018,6.640689999999999
1995,5.91871
1995,6.40945
2017,7.53297
1974,6.91445
2008,6.977360000000001
1995,7.295260000000001
2001,5.672969999999999
2010,7.2152199999999995
2012,6.37713
2019,7.0471
2017,7.043410000000001
2010,6.77486
2013,7.079210000000001
2009,6.51015
2009,6.3447
2007,6.7921
2006,6.714060000000001
2002,6.64965
2019,8.131110000000001
2019,7.69412
2017,6.68727
2010,6.92647
2015,6.703410000000001
2012,6.5691
2002,6.10658
2017,7.5254199999999996
2019,7.21138
2016,7.33787
2013,6.13056
2013,6.32806
2004,6.8346800000000005
2019,6.845689999999999
2015,8.16095
2019,6.56968
2016,6.18773
2020,7.1699600000000006
2000,6.53993
2018,7.36172
2017,6.9255
2011,6.3672699999999995
2008,6.89297
2016,6.32605
2007,6.54639
2015,6.058330000000001
2017,7.19844
2010,6.98066
2006,6.45601
2021,7.8396300000000005
2012,6.776680000000001
2017,6.83135
2007,7.01282
2017,5.96103
2020,7.06348
2009,6.11687
2009,6.300730000000001
2019,7.894819999999999
2008,6.63667
2008,6.70568
2012,6.572830000000001
2019,7.587389999999999
2014,6.52832
2003,5.83821
2013,6.04471
2020,7.33149
1995,7.15442
2010,6.9675
2006,6.901489999999999
2013,6.31797
2004,6.17477
2015,6.94084
2014,7.2199100000000005
2016,6.60695
1995,7.314260000000001
2013,7.50339
2006,6.5236
2014,6.882860000000001
2014,6.78808
2017,7.648789999999999
2011,6.39307
2017,7.07947
2019,7.29006
2017,6.5183800000000005
2015,7.26613
2003,6.469119999999999
1999,6.15185
2016,6.626119999999999
2010,7.7220699999999995
2017,7.330260000000001
2003,6.55864
2017,7.04466
1997,4.94729
2013,6.44419
2015,7.40239
2016,7.09209
2012,6.45803
2010,6.57655
2018,7.008789999999999
2018,6.9674
2016,7.13921
1986,5.818
2014,6.75174
2021,7.988810000000001
2012,6.69687
2011,6.88802
2009,6.8069
2015,6.56285
2017,6.6291899999999995
2012,6.004519999999999
2005,6.13339
2006,6.33889
2013,6.15416
1991,6.29139
2007,6.60704
1989,6.315580000000001
2010,5.97067
2011,6.28135
2018,7.1829
1983,6.160830000000001
2011,6.54666
1991,4.78441
2012,6.50366
2017,6.71327
2015,7.55218
2004,6.7237800000000005
2015,7.25508
2016,7.337789999999999
2006,6.903980000000001
2017,6.6768600000000005
2013,6.62011
2009,5.5923300000000005
2013,7.39268
2016,6.73838
2014,6.2964400000000005
2016,7.539810000000001
2015,6.94393
2014,7.3945300000000005
2016,6.47276
2014,7.45189
1993,6.6594
2017,6.79628
2006,6.43112
1990,7.087610000000001
2008,6.92553
2003,6.43703
2007,6.769769999999999
2018,7.132639999999999
2011,6.67137
2012,7.21622
2005,6.97381
2012,6.93845
2009,6.19498
2014,6.82532
2012,7.9474100000000005
1993,6.30247
2019,7.68243
2015,6.36415
2009,5.88638
2014,6.32834
2017,7.09478
2016,6.6073699999999995
2007,6.72469
2019,8.66658
2001,6.85275
2013,7.06635
2017,7.292999999999999
2016,7.4591899999999995
2001,6.0756
2012,7.499410000000001
2012,7.616280000000001
2016,7.07913
2013,6.56757
2018,7.155469999999999
2019,6.39302
2013,6.674239999999999
2017,7.03995
2016,6.9169
2021,8.11797
2014,7.092969999999999
1986,6.3598300000000005
1998,6.04913
2008,7.041910000000001
2019,7.706919999999999
2010,6.8437399999999995
2001,7.7102699999999995
2020,7.30105
2020,7.7016
2006,6.511080000000001
2016,6.72404
2000,6.595160000000001
2020,7.12617
2007,7.98117
2017,6.95742
1996,6.99655
2009,6.26414
2018,7.888789999999999
2017,7.0647
2017,6.25165
2015,7.04661
2016,7.01085
2015,7.1071100000000005
2006,6.27435
2013,6.73198
2017,7.7767100000000005
1987,6.24035
1970,6.55189
2017,6.49049
2009,7.5068600000000005
2014,8.09159
2012,7.074660000000001
2010,6.96663
1967,6.52177
2020,7.8258
2017,6.38591
2018,7.59247
2010,6.27515
2005,6.7852
2015,6.67633
2016,6.5735600000000005
2014,6.8412
2003,6.20704
2003,6.5564
2012,7.02252
2019,7.378489999999999
2018,6.699489999999999
2014,5.59807
2020,7.92395
2016,5.13167
2016,7.545960000000001
2007,6.3125800000000005
2016,7.103339999999999
2018,7.6913100000000005
2012,6.76814
2015,7.2335
1947,6.96479
1970,5.7030199999999995
2006,6.41516
2000,6.632210000000001
2013,6.881
2015,6.83661
2016,6.49106
2000,6.103269999999999
2014,6.80783
2010,6.55004
2013,7.168239999999999
2008,6.95759
2014,7.450239999999999
2009,6.820310000000001
2011,6.731789999999999
2019,7.04012
1995,7.15193
2003,6.42857
2012,6.11405
2010,6.875089999999999
1998,5.9621699999999995
1986,6.57177
2006,6.50063
1998,6.7610600000000005
2012,7.06905
2013,7.18938
2012,6.33387
2014,7.967980000000001
2006,6.52644
2017,7.05576
2021,8.22856
2020,7.72485
2010,7.05807
2014,6.59916
2012,7.16038
2009,8.28823
2006,6.59104
2010,6.879580000000001
2009,6.6767
2005,6.40072
2017,7.61147
2020,7.12208
2007,6.74414
2020,8.018510000000001
2020,7.32066
2018,7.359039999999999
2015,7.114319999999999
2018,7.90805
2016,7.87684
2012,6.977860000000001
1974,6.65597
1986,6.5061
2015,7.13912
2015,6.369280000000001
1999,7.313680000000001
2014,6.471480000000001
2005,6.31719
2011,7.178260000000001
2009,7.10188
2018,6.867439999999999
2019,7.155710000000001
2011,6.54286
1983,6.88152
1994,6.33856
2014,6.05705
2020,7.78543
1998,6.34704
2018,7.73429
1993,6.4989300000000005
2017,6.55882
2019,7.05479
2015,6.65187
2018,7.49091
2020,7.54979
2013,6.55675
2014,6.583239999999999
2013,6.822830000000001
2020,7.295310000000001
2012,6.66315
1979,6.7493
2002,6.02336
2000,6.4783800000000005
1994,6.999960000000001
1997,6.4559
2002,6.52526
1990,4.31145
2005,6.7874
2020,7.335489999999999
2005,6.016290000000001
2014,6.699610000000001
2021,6.81668
2008,6.50617
2012,6.2708
2015,6.11459
1986,6.4571
2012,8.04842
2005,6.471480000000001
2004,6.88782
2019,6.706360000000001
2009,6.951060000000001
2020,7.12212
1977,6.5898699999999995
2014,6.79575
2014,7.16
2004,7.32994
2019,8.84095
2014,6.38328
2015,6.49982
2012,6.915310000000001
2020,7.53305
2000,6.71387
2005,6.505669999999999
2013,6.48802
2006,6.42894
2020,7.73844
2019,7.83062
2012,6.30802
2021,7.211460000000001
2019,7.9092
2005,8.23988
2008,5.12323
2019,7.39876
2015,6.26839
2019,7.3147899999999995
1998,7.77003
2013,6.8444199999999995
2012,7.34276
2013,7.77002
2002,6.32482
2009,6.588310000000001
1990,5.91017
2011,7.3404300000000005
2018,7.18785
1999,6.616039999999999
2013,7.856339999999999
2011,6.93612
2012,6.7287300000000005
2007,6.3175300000000005
2008,8.108939999999999
2015,7.2317
2011,7.78238
2014,6.24023
2015,7.326560000000001
2017,6.6244
2015,7.48367
2015,6.71403
2011,7.134580000000001
2014,6.75656
2003,6.96373
2004,6.20057
2019,7.129060000000001
2019,6.95091
2017,6.702369999999999
2010,7.37575
2003,6.17352
2018,6.84647
2018,6.663189999999999
2010,6.290719999999999
1990,7.3212
2007,6.22515
2010,6.872310000000001
2014,6.4055
2019,7.97233
2010,6.49851
2001,6.68222
2011,6.2325
2012,6.17299
2018,6.75205
2008,6.81515
2020,7.62414
2015,6.7016800000000005
2017,7.0196
2015,7.72767
2019,6.86729
2016,7.88707
2009,6.43979
2004,6.1916400000000005
2020,8.33574
1991,6.770160000000001
2003,6.63076
2003,6.89965
2014,6.956060000000001
2019,7.9141699999999995
2007,6.9474
2015,6.71403
2016,7.1064300000000005
2015,7.0434399999999995
1995,6.4589300000000005
2020,6.25727
2011,6.4713
2013,6.60652
2014,6.632110000000001
2021,8.69261
2007,6.63353
2010,7.786060000000001
2019,6.64732
2006,6.25593
2019,7.261830000000001
2002,6.74947
1998,5.51736
1999,6.957210000000001
2007,6.6216800000000005
1998,5.57404
2004,6.10877
2013,6.25713
2008,6.51408
2016,6.96166
2015,6.51788
2006,6.41104
1980,6.361330000000001
2001,6.93991
2019,7.53545
2018,6.69245
2014,7.1603
2002,5.51219
2017,6.75046
2001,6.80876
1997,6.353330000000001
2016,7.1233
2015,7.24443
2021,7.6798399999999996
1996,5.00605
2003,6.799739999999999
1999,6.08829
2010,7.35272
1979,4.94654
2009,6.56866
2009,7.70419
2017,7.1978
2013,7.12547
2014,6.33646
2004,6.18323
2010,6.91047
2009,6.54178
2016,6.85842
2018,7.799589999999999
2010,6.9796
2011,6.31957
2013,6.796869999999999
2018,6.646889999999999
2007,6.040430000000001
2019,7.714930000000001
2007,6.43581
2018,6.82304
2000,5.56492
2013,6.68703
2019,7.36821
2015,6.75905
1967,6.06422
1996,6.34111
1996,6.423780000000001
2020,7.616060000000001
1979,6.19209
1988,6.32242
1974,7.3068800000000005
2014,6.71108
1967,4.7653099999999995
1991,6.35576
2012,6.49812
1999,5.43131
2003,5.91823
2012,6.44492
2004,4.686640000000001
2010,7.02268
2011,7.001710000000001
2019,7.02508
2015,6.651510000000001
2011,6.86937
1943,5.73546
2015,6.591989999999999
2017,6.9662
2015,6.47955
1979,6.8663300000000005
2007,6.6147800000000005
2012,5.9833300000000005
2010,6.813060000000001
2020,7.18877
2019,6.99909
2004,6.4628
2008,6.20811
2012,5.19934
2008,6.59495
2002,6.358630000000001
2010,6.49752
2017,7.008039999999999
2019,7.12563
2008,6.39471
2014,7.0896300000000005
2019,7.216810000000001
2017,6.31115
2010,6.56527
2012,6.1195900000000005
1999,6.695410000000001
2006,6.2183
2015,7.5187100000000004
1998,6.45217
1998,5.49906
1999,5.87251
2016,6.5929899999999995
2015,6.80005
2002,6.51731
2016,7.127460000000001
2014,6.40811
2015,7.33212
1994,5.82003
2005,6.25738
2016,7.41637
2016,6.13603
2019,7.2758899999999995
1985,7.599530000000001
2015,7.05001
2005,6.4845
2007,6.2045
2018,7.42183
2014,6.8658600000000005
2019,7.173030000000001
2006,6.43067
2017,7.66297
2014,7.4827699999999995
1986,5.48463
2015,6.58171
2019,7.44194
2013,7.104889999999999
2018,7.10487
2008,6.32824
1988,6.84324
2004,6.18151
1998,6.76927
2010,6.41097
2007,6.1898
2016,7.762760000000001
2004,6.42013
2011,6.51656
2017,6.80226
2016,6.34578
2008,6.67035
1999,6.11878
2018,8.01332
2017,7.1422
2018,7.3272699999999995
2002,6.643039999999999
2013,6.43141
2015,6.81762
2008,6.2969
2017,6.87891
2013,7.0459
2012,5.99006
2010,6.86717
2002,5.93215
1992,7.076569999999999
2012,6.15965
2020,8.10125
2019,7.48269
2019,7.306430000000001
2003,6.358140000000001
2015,7.24765
1988,6.62378
2007,6.776619999999999
1951,4.68064
2005,6.905539999999999
2016,6.9174
2013,6.2472199999999996
2014,6.87275
1999,6.731
2016,6.629860000000001
1984,5.65724
2017,6.786519999999999
2020,7.18341
2016,7.81962
2013,6.187930000000001
2002,6.829739999999999
2020,6.92708
2007,6.55375
2002,5.2100800000000005
2020,7.22814
2014,6.570139999999999
2005,7.13612
2014,6.254519999999999
2014,6.48839
2019,7.227339999999999
2020,7.61217
2020,7.65176
2018,8.355030000000001
2003,6.2458800000000005
2018,7.6805
2019,7.17393
2002,6.3501199999999995
2016,7.1067800000000005
2018,7.1828899999999996
2013,7.28903
2006,6.3076
2016,7.24605
2008,6.31139
2002,6.7541899999999995
2017,7.15268
2019,7.00777
2018,6.57258
2012,6.71762
1993,6.1567300000000005
2018,7.59323
2008,5.92622
2013,6.87409
2021,7.2358899999999995
2016,7.3416
2005,6.1133
2017,7.22727
2014,6.596089999999999
2013,7.117610000000001
1965,4.751119999999999
2013,6.93623
1981,6.840439999999999
1999,6.38213
2018,7.575480000000001
2000,6.40805
2001,5.98789
2004,6.4078
2017,7.16247
1999,6.20636
2015,6.24035
2019,7.7561
2007,5.87119
2017,6.12703
1996,6.75683
2017,7.21345
1993,6.10631
1974,7.3542
2014,7.90005
2003,6.30756
2010,6.4021
1909,6.30962
2019,7.4272800000000005
2015,6.869219999999999
2019,7.07228
2018,7.44672
2004,7.9861699999999995
2012,7.065639999999999
2008,6.544630000000001
2007,6.17011
2006,5.392180000000001
2011,7.5102899999999995
1930,6.843189999999999
1987,6.637519999999999
2003,7.47967
1978,5.53282
2019,7.4611600000000005
2009,6.565289999999999
2017,6.737539999999999
2019,8.0754
2015,6.24979
1992,6.53365
1995,7.50765
1994,6.37314
2017,6.72677
2014,6.776389999999999
2012,6.6665600000000005
2016,6.4375800000000005
2017,6.63007
2014,6.33295
2019,6.67195
2003,5.61235
2013,6.66366
2019,7.8730899999999995
2014,6.289
2019,6.73948
1979,6.889360000000001
2014,6.98716
2007,6.848139999999999
2001,6.62114
1983,7.613569999999999
2005,6.32758
2009,6.40425
2019,7.49715
2012,7.601939999999999
2002,6.642460000000001
2017,7.62215
2006,5.75439
2013,6.315580000000001
2020,6.66011
2019,6.8734399999999996
2015,7.434489999999999
2017,7.17145
2014,6.49302
2006,6.88519
2006,6.4257800000000005
2017,7.289280000000001
1994,6.4272800000000005
1989,6.843839999999999
1977,7.21565
1989,5.25896
2011,6.57107
1939,6.39163
2019,7.23475
2006,5.825880000000001
2007,5.85264
2013,6.2395
2013,5.91132
2018,7.20223
2004,5.79406
2016,6.62437
2015,6.5142
2015,7.09249
2015,7.18146
2005,6.79051
2018,7.30169
2016,6.4421800000000005
2016,7.4600100000000005
2018,6.87153
2019,6.760689999999999
2005,6.07891
2003,6.2885599999999995
2012,6.66551
1996,5.42661
2003,6.26215
2020,6.87782
2016,6.66167
2010,6.51872
2014,7.692260000000001
2020,7.45183
2001,5.59251
2002,7.32282
2006,7.336110000000001
1995,5.27798
2020,7.131289999999999
2009,6.28124
2016,7.4782
2011,6.69602
1990,5.47354
2019,6.8057
2019,7.193160000000001
2009,6.678139999999999
2015,6.32036
2005,6.15571
2018,7.247999999999999
2009,6.8086199999999995
2020,7.31208
2017,6.41453
2020,8.45369
2014,5.79614
2020,7.3395399999999995
1976,6.53484
2003,6.3449599999999995
2008,7.52965
2017,7.049939999999999
2013,7.16758
2008,5.9261800000000004
2019,6.89975
2009,6.735989999999999
2012,7.03878
2016,7.176830000000001
2018,6.986839999999999
2012,6.4924800000000005
2018,7.26323
2014,6.85991
2014,6.31957
2004,6.10082
2010,6.43676
2009,6.43751
2014,6.62741
1983,7.72063
1994,5.126530000000001
2015,7.19693
2018,7.1928399999999995
2015,6.4516800000000005
2015,6.67658
2013,6.819489999999999
2018,7.1863600000000005
2018,6.654789999999999
2016,7.5167
2018,7.25553
2000,6.723330000000001
2014,7.2538800000000005
2012,8.05283
2008,6.63801
2014,7.712510000000001
2013,7.4232
2014,5.28326
2020,7.401510000000001
2009,7.28365
2005,7.94775
2018,7.1527899999999995
2016,6.960389999999999
2016,6.719589999999999
2012,7.22098
2001,4.84576
2016,7.0081
2013,7.61579
2008,6.419980000000001
2005,6.42214
2012,5.72476
2009,6.6104199999999995
2019,7.363580000000001
2007,5.76605
1991,6.81203
2013,5.97321
1968,4.7388
2018,7.09789
1996,6.53043
2011,6.47513
2017,6.754239999999999
2013,6.45659
2019,7.4578
2012,6.279669999999999
2019,6.40341
2008,6.725460000000001
2016,6.35886
2017,7.254739999999999
1987,6.92869
2016,6.16638
2015,6.94
2021,8.165939999999999
2020,7.80357
2010,6.34181
2017,6.71365
2006,6.11151
2008,7.862489999999999
2011,6.7481100000000005
2018,6.73433
2005,7.153519999999999
1991,5.83973
2014,7.6561699999999995
2003,6.189019999999999
2020,7.282210000000001
2021,7.94601
2014,6.46406
2017,7.45293
2018,7.05669
2017,7.038469999999999
2012,5.74953
2008,6.3952
2008,6.11094
2008,6.255669999999999
2000,5.8426
2019,6.88333
2017,6.91863
2019,7.0599300000000005
2012,6.665710000000001
2000,5.96244
2013,6.66683
1999,6.36209
2017,7.0179
2010,7.63615
2017,6.97507
2000,5.529780000000001
2016,7.48353
2013,7.08148
2007,6.4900199999999995
2016,6.26722
2009,7.0229
2017,6.893839999999999
2007,7.26947
2014,6.39419
2017,7.4002300000000005
1995,4.45648
2014,7.23157
1998,6.72196
2016,6.696960000000001
2010,7.0857
2010,6.66515
2020,7.01465
2018,7.405480000000001
2018,8.1603
1991,6.42136
2006,6.20943
2010,5.80884
2009,6.744210000000001
1980,5.9734
2020,7.4121
2018,7.930680000000001
1962,4.86341
2011,5.86355
2017,7.4577
2015,6.96018
2012,6.00256
2017,6.643789999999999
2018,7.0767
2005,5.90824
2020,7.88852
2012,6.953119999999999
2012,6.51093
2010,6.996169999999999
2001,6.18281
1973,4.34194
2004,6.04751
2005,6.6558600000000006
1987,5.78439
2020,7.53198
1997,5.55704
2017,6.98107
2016,6.74795
2016,6.70032
2016,6.716810000000001
2016,6.1051
2007,6.67052
2018,6.5498199999999995
1980,6.6924600000000005
2012,6.576639999999999
2016,6.921239999999999
1940,4.6145
2006,5.4505300000000005
2011,6.842689999999999
2007,6.46559
1971,6.906610000000001
2015,6.4704
2008,6.43987
2016,7.136010000000001
2017,5.76805
1993,7.309760000000001
2018,7.7653
2016,7.219639999999999
2013,7.0614
2012,6.85987
2003,6.82101
2015,6.14107
1960,5.43774
2020,8.22402
1980,7.03618
2019,7.606510000000001
2017,5.878430000000001
2004,6.50764
2013,6.87415
2013,6.425
2001,6.89688
2017,6.72151
2016,7.2487699999999995
2006,5.9676
1996,6.81866
2020,7.60907
2012,6.91631
2013,5.975219999999999
2016,7.3392100000000005
2018,6.763380000000001
2019,7.60035
1997,3.5025199999999996
2015,6.68417
2015,7.50224
2016,6.92007
2015,5.8872
1962,7.79598
2012,6.36643
2000,6.05609
2018,6.7671
2006,6.06438
2007,6.1673800000000005
2008,7.488389999999999
2011,5.73115
1996,6.77773
2001,5.065580000000001
2018,6.36195
2013,6.70805
2017,6.46002
2019,7.83062
2002,5.8341400000000005
1996,5.22715
2005,6.52072
2019,7.45436
2014,6.99015
2019,6.70821
1995,5.87748
2021,7.594589999999999
1974,6.721589999999999
2015,6.78262
1960,3.5606400000000002
2002,6.37721
2016,6.68775
2002,6.33936
2006,6.82092
2007,6.3455
2019,6.9051800000000005
2003,6.105
2016,6.85233
2010,6.778510000000001
2016,7.21483
2020,7.58955
2002,6.630389999999999
2008,6.732530000000001
2019,8.127360000000001
2016,7.053039999999999
2020,7.0566699999999996
1992,6.40636
2020,7.854430000000001
2010,6.793819999999999
2015,7.47186
2012,6.40905
2021,7.75206
2020,6.93625
2003,6.54718
2013,6.62403
2013,7.007789999999999
2015,6.87595
2010,7.06428
2015,6.8553
2017,7.1518
2018,6.61759
1992,5.6849
2010,6.24188
1978,4.3246400000000005
2009,6.25058
2016,6.558160000000001
2008,6.85818
2016,6.83896
2014,6.65292
1996,6.34586
2020,8.10288
2007,6.608389999999999
2008,6.33841
2010,6.52669
2013,7.12938
2016,6.667389999999999
2013,5.6789
2008,7.438960000000001
2016,7.363230000000001
2021,7.72693
2015,6.14751
2018,6.855289999999999
2007,6.26187
2010,6.18813
2015,7.240360000000001
2001,6.16681
2020,7.23607
2014,7.52915
1994,6.1322
2018,7.08356
2015,6.573639999999999
2003,6.58505
2016,7.639639999999999
1977,7.097510000000001
